Order_ID,Order_Date,Product_Category,Customer_Location,Marketing_Channel,Supplier_ID,Price,Customer_Rating
O106328,2025-05-22,Beauty,Bangalore,Direct,Supplier_16,322.78,1
O106329,2025-05-22,Home & Kitchen,Bangalore,Social Media,Supplier_11,1150.97,3
O106330,2025-05-22,Electronics,Hyderabad,Search Engine,Supplier_2,3915.88,2
O106331,2025-05-22,Home & Kitchen,Delhi,Email,Supplier_8,3195.31,4
O106332,2025-05-22,Books,Mumbai,Social Media,Supplier_5,1199.35,4
O106333,2025-05-22,Books,Chennai,Direct,Supplier_11,3735.42,3
O106334,2025-05-22,Home & Kitchen,Kolkata,Email,Supplier_11,792.48,5
O106335,2025-05-22,Toys,Mumbai,Direct,Supplier_9,4127.02,3
O106336,2025-05-22,Books,Chennai,Search Engine,Supplier_11,3991.39,3
O106337,2025-05-22,Clothing,Chennai,Search Engine,Supplier_5,4865.62,2
O106338,2025-05-22,Clothing,Kolkata,Referral,Supplier_9,836.37,5
O106339,2025-05-22,Books,Mumbai,Referral,Supplier_1,4542.4,3
O106340,2025-05-22,Books,Kolkata,Referral,Supplier_10,1771.4,4
O106341,2025-05-22,Toys,Bangalore,Direct,Supplier_8,2138.69,2
O106342,2025-05-22,Clothing,Kolkata,Referral,Supplier_19,2395.38,5
O106343,2025-05-22,Books,Hyderabad,Social Media,Supplier_16,3171.83,4
O106344,2025-05-22,Books,Delhi,Direct,Supplier_13,4974.34,1
O106345,2025-05-22,Toys,Delhi,Direct,Supplier_5,3039.8,2
O106346,2025-05-22,Toys,Delhi,Referral,Supplier_18,4640.91,4
O106347,2025-05-22,Home & Kitchen,Mumbai,Referral,Supplier_9,1349.64,3
O106348,2025-05-22,Toys,Mumbai,Direct,Supplier_4,2052.22,3
O106349,2025-05-22,Electronics,Bangalore,Search Engine,Supplier_14,2572.05,2
O106350,2025-05-22,Clothing,Delhi,Search Engine,Supplier_7,1682.22,5
O106351,2025-05-22,Home & Kitchen,Bangalore,Referral,Supplier_12,4886.65,3
O106352,2025-05-22,Electronics,Delhi,Search Engine,Supplier_7,3655.85,4
O106353,2025-05-22,Books,Mumbai,Social Media,Supplier_11,2446.52,1
O106354,2025-05-22,Books,Hyderabad,Social Media,Supplier_15,3781.39,5
O106355,2025-05-22,Home & Kitchen,Hyderabad,Social Media,Supplier_7,2390.47,2
O106356,2025-05-22,Toys,Hyderabad,Direct,Supplier_20,184.4,3
O106357,2025-05-22,Books,Kolkata,Direct,Supplier_17,2761.65,5
O106358,2025-05-22,Beauty,Hyderabad,Direct,Supplier_5,3163.41,1
O106359,2025-05-22,Home & Kitchen,Chennai,Direct,Supplier_8,4907.92,5
O106360,2025-05-22,Electronics,Delhi,Direct,Supplier_10,299.88,5
O106361,2025-05-22,Home & Kitchen,Hyderabad,Referral,Supplier_6,2609.28,2
O106362,2025-05-22,Clothing,Chennai,Search Engine,Supplier_2,580.96,1
O106363,2025-05-22,Toys,Chennai,Referral,Supplier_5,830.08,1
O106364,2025-05-22,Toys,Chennai,Search Engine,Supplier_10,3091.27,5
O106365,2025-05-22,Home & Kitchen,Bangalore,Referral,Supplier_3,1234.68,3
O106366,2025-05-22,Books,Bangalore,Social Media,Supplier_13,3770.95,5
O106367,2025-05-22,Books,Chennai,Email,Supplier_16,2619.57,4
O106368,2025-05-22,Beauty,Kolkata,Direct,Supplier_15,1169.24,3
O106369,2025-05-22,Beauty,Hyderabad,Email,Supplier_2,2519.58,2
O106370,2025-05-22,Toys,Delhi,Email,Supplier_3,104.32,1
O106371,2025-05-22,Beauty,Kolkata,Social Media,Supplier_20,4327.43,3
O106372,2025-05-22,Electronics,Mumbai,Email,Supplier_18,162.12,2
O106373,2025-05-22,Beauty,Bangalore,Email,Supplier_20,134.35,5
O106374,2025-05-22,Electronics,Hyderabad,Social Media,Supplier_20,3096.37,2
O106375,2025-05-22,Beauty,Hyderabad,Search Engine,Supplier_15,4870.25,4
O106376,2025-05-22,Toys,Mumbai,Referral,Supplier_5,4294.07,2
O106377,2025-05-22,Toys,Mumbai,Email,Supplier_11,1334.89,3
O106378,2025-05-22,Electronics,Hyderabad,Direct,Supplier_3,1063.67,1
O106379,2025-05-22,Home & Kitchen,Mumbai,Social Media,Supplier_9,3167.95,3
O106380,2025-05-22,Toys,Hyderabad,Email,Supplier_7,4130.92,3
O106381,2025-05-22,Home & Kitchen,Kolkata,Search Engine,Supplier_2,1874.19,1
O106382,2025-05-22,Books,Mumbai,Search Engine,Supplier_15,2218.54,4
O106383,2025-05-22,Electronics,Kolkata,Direct,Supplier_12,665.9,3
O106384,2025-05-22,Toys,Kolkata,Email,Supplier_16,848.85,1
O106385,2025-05-22,Clothing,Mumbai,Direct,Supplier_16,2884.92,1
O106386,2025-05-22,Books,Hyderabad,Search Engine,Supplier_16,603.02,3
O106387,2025-05-22,Home & Kitchen,Chennai,Search Engine,Supplier_19,1090.03,1
O106388,2025-05-22,Toys,Hyderabad,Referral,Supplier_3,1249.92,5
O106389,2025-05-22,Electronics,Delhi,Search Engine,Supplier_20,2275.23,3
O106390,2025-05-22,Beauty,Mumbai,Social Media,Supplier_4,323.5,4
O106391,2025-05-22,Clothing,Bangalore,Referral,Supplier_1,2548.88,5
O106392,2025-05-22,Home & Kitchen,Mumbai,Direct,Supplier_8,4650.5,4
O106393,2025-05-22,Books,Delhi,Search Engine,Supplier_15,219.87,3
O106394,2025-05-22,Electronics,Kolkata,Social Media,Supplier_5,3191.83,2
O106395,2025-05-22,Clothing,Bangalore,Referral,Supplier_20,4195.63,1
O106396,2025-05-22,Electronics,Bangalore,Social Media,Supplier_12,1631.06,5
O106397,2025-05-22,Toys,Hyderabad,Referral,Supplier_20,744.44,3
O106398,2025-05-22,Beauty,Chennai,Referral,Supplier_20,312.36,1
O106399,2025-05-22,Books,Hyderabad,Referral,Supplier_4,3255.12,2
O106400,2025-05-22,Electronics,Bangalore,Direct,Supplier_15,2805.95,4
O106401,2025-05-22,Home & Kitchen,Bangalore,Referral,Supplier_6,1223.55,3
O106402,2025-05-22,Toys,Chennai,Referral,Supplier_5,4174.92,3
O106403,2025-05-22,Toys,Mumbai,Social Media,Supplier_11,3703.98,2
O106404,2025-05-22,Books,Chennai,Referral,Supplier_14,1454.5,4
O106405,2025-05-22,Toys,Kolkata,Direct,Supplier_11,3791.48,3
O106406,2025-05-22,Home & Kitchen,Hyderabad,Social Media,Supplier_9,1300.47,1
O106407,2025-05-22,Electronics,Mumbai,Referral,Supplier_10,3408.81,2
O106408,2025-05-22,Books,Hyderabad,Social Media,Supplier_6,680.87,3
O106409,2025-05-22,Toys,Chennai,Direct,Supplier_11,3491.97,4
O106410,2025-05-22,Toys,Mumbai,Social Media,Supplier_9,1269.99,5
O106411,2025-05-22,Home & Kitchen,Chennai,Direct,Supplier_5,2905.1,3
O106412,2025-05-22,Beauty,Kolkata,Search Engine,Supplier_10,945.07,4
O106413,2025-05-22,Beauty,Delhi,Referral,Supplier_20,3657.24,2
O106414,2025-05-22,Toys,Bangalore,Direct,Supplier_14,398.31,4
O106415,2025-05-22,Electronics,Mumbai,Referral,Supplier_6,910.55,4
O106416,2025-05-22,Books,Bangalore,Direct,Supplier_4,1002.27,2
O106417,2025-05-22,Toys,Delhi,Email,Supplier_10,302.58,5
O106418,2025-05-22,Clothing,Mumbai,Email,Supplier_11,3750.56,1
O106419,2025-05-22,Books,Bangalore,Email,Supplier_16,4906.67,5
O106420,2025-05-22,Beauty,Bangalore,Direct,Supplier_7,3914.15,1
O106421,2025-05-22,Toys,Mumbai,Referral,Supplier_18,4317.1,1
O106422,2025-05-22,Home & Kitchen,Bangalore,Email,Supplier_7,129.44,1
O106423,2025-05-22,Clothing,Bangalore,Referral,Supplier_15,677.56,3
O106424,2025-05-22,Toys,Mumbai,Direct,Supplier_19,2839.2,5
O106425,2025-05-22,Electronics,Bangalore,Referral,Supplier_18,4891.56,4
O106426,2025-05-22,Clothing,Bangalore,Referral,Supplier_15,3337.49,3
O106427,2025-05-22,Toys,Hyderabad,Email,Supplier_18,1933.27,2
O106428,2025-05-22,Electronics,Kolkata,Social Media,Supplier_3,816.13,2
O106429,2025-05-22,Clothing,Hyderabad,Search Engine,Supplier_1,848.89,1
O106430,2025-05-22,Electronics,Delhi,Direct,Supplier_1,1877.49,3
O106431,2025-05-22,Electronics,Hyderabad,Direct,Supplier_7,3597.67,3
O106432,2025-05-22,Clothing,Hyderabad,Direct,Supplier_10,255.91,2
O106433,2025-05-22,Clothing,Delhi,Search Engine,Supplier_12,4275.67,4
O106434,2025-05-22,Electronics,Bangalore,Social Media,Supplier_8,4713.6,5
O106435,2025-05-22,Beauty,Bangalore,Referral,Supplier_17,4455.2,5
O106436,2025-05-22,Clothing,Hyderabad,Direct,Supplier_14,4573.83,1
O106437,2025-05-22,Toys,Delhi,Referral,Supplier_17,175.16,1
O106438,2025-05-22,Books,Bangalore,Email,Supplier_6,4891.18,1
O106439,2025-05-22,Home & Kitchen,Chennai,Email,Supplier_20,1895.15,2
O106440,2025-05-22,Electronics,Mumbai,Email,Supplier_17,4359.48,2
O106441,2025-05-22,Electronics,Mumbai,Direct,Supplier_20,1015.36,5
O106442,2025-05-22,Home & Kitchen,Kolkata,Search Engine,Supplier_8,2287.98,1
O106443,2025-05-22,Beauty,Mumbai,Direct,Supplier_13,316.41,3
O106444,2025-05-22,Home & Kitchen,Hyderabad,Email,Supplier_16,296.37,4
O106445,2025-05-22,Clothing,Mumbai,Email,Supplier_12,4722.05,2
O106446,2025-05-22,Home & Kitchen,Mumbai,Direct,Supplier_17,4071.97,1
O106447,2025-05-22,Electronics,Chennai,Search Engine,Supplier_18,2696.15,1
O106448,2025-05-22,Home & Kitchen,Bangalore,Search Engine,Supplier_8,2674.75,2
O106449,2025-05-22,Books,Chennai,Referral,Supplier_18,3768.9,5
O106450,2025-05-22,Toys,Hyderabad,Social Media,Supplier_11,1774.18,5
O106451,2025-05-22,Clothing,Mumbai,Email,Supplier_13,3833.16,5
O106452,2025-05-22,Home & Kitchen,Bangalore,Search Engine,Supplier_12,2476.54,5
O106453,2025-05-22,Electronics,Kolkata,Email,Supplier_15,3225.8,3
O106454,2025-05-22,Toys,Kolkata,Social Media,Supplier_3,4827.66,1
O106455,2025-05-22,Clothing,Mumbai,Email,Supplier_3,2409.45,5
O106456,2025-05-22,Electronics,Mumbai,Search Engine,Supplier_6,2150.18,5
O106457,2025-05-22,Beauty,Kolkata,Referral,Supplier_3,4538.17,4
O106458,2025-05-22,Books,Kolkata,Direct,Supplier_9,4522.64,4
O106459,2025-05-22,Beauty,Hyderabad,Direct,Supplier_11,4962.85,1
O106460,2025-05-22,Books,Mumbai,Search Engine,Supplier_8,2799.23,2
O106461,2025-05-22,Home & Kitchen,Kolkata,Search Engine,Supplier_4,1786.88,5
O106462,2025-05-22,Clothing,Delhi,Social Media,Supplier_20,1277.91,3
O106463,2025-05-22,Home & Kitchen,Kolkata,Email,Supplier_15,267.07,4
O106464,2025-05-22,Books,Bangalore,Social Media,Supplier_5,3660.97,5
O106465,2025-05-22,Books,Bangalore,Direct,Supplier_7,1244.03,2
O106466,2025-05-22,Books,Delhi,Email,Supplier_8,3072.54,3
O106467,2025-05-22,Toys,Hyderabad,Social Media,Supplier_7,4591.3,4
O106468,2025-05-22,Electronics,Mumbai,Direct,Supplier_8,4756.05,2
O106469,2025-05-22,Clothing,Mumbai,Email,Supplier_4,121.61,2
O106470,2025-05-22,Home & Kitchen,Kolkata,Referral,Supplier_1,1653.67,3
O106471,2025-05-22,Home & Kitchen,Bangalore,Referral,Supplier_5,4203.15,3
O106472,2025-05-22,Beauty,Hyderabad,Social Media,Supplier_11,2728.58,4
O106473,2025-05-22,Books,Hyderabad,Search Engine,Supplier_4,4056.79,3
O106474,2025-05-22,Books,Hyderabad,Email,Supplier_2,4281.28,5
O106475,2025-05-22,Books,Kolkata,Social Media,Supplier_17,2268.87,3
O106476,2025-05-22,Home & Kitchen,Mumbai,Search Engine,Supplier_12,1859.02,2
O106477,2025-05-22,Beauty,Hyderabad,Search Engine,Supplier_2,2331.62,3
O106478,2025-05-22,Electronics,Kolkata,Email,Supplier_9,3298.7,4
O106479,2025-05-22,Toys,Kolkata,Email,Supplier_6,1899.08,5
O106480,2025-05-22,Clothing,Delhi,Search Engine,Supplier_6,3897.44,3
O106481,2025-05-22,Electronics,Chennai,Direct,Supplier_18,4529.56,5
O106482,2025-05-22,Home & Kitchen,Hyderabad,Social Media,Supplier_3,1483.32,3
O106483,2025-05-22,Toys,Chennai,Email,Supplier_15,4828.45,5
O106484,2025-05-22,Toys,Mumbai,Search Engine,Supplier_7,3151.35,3
O106485,2025-05-22,Toys,Kolkata,Direct,Supplier_13,4403.03,3
O106486,2025-05-22,Books,Hyderabad,Referral,Supplier_10,609.19,1
O106487,2025-05-22,Clothing,Bangalore,Search Engine,Supplier_4,1332.35,2
O106488,2025-05-22,Home & Kitchen,Mumbai,Direct,Supplier_16,1672.99,4
O106489,2025-05-22,Home & Kitchen,Delhi,Referral,Supplier_9,1583.83,4
O106490,2025-05-22,Toys,Delhi,Direct,Supplier_10,942.12,1
O106491,2025-05-22,Home & Kitchen,Chennai,Email,Supplier_19,4354.18,3
O106492,2025-05-22,Clothing,Kolkata,Search Engine,Supplier_17,2151.2,2
O106493,2025-05-22,Clothing,Chennai,Referral,Supplier_1,4819.34,5
O106494,2025-05-22,Beauty,Bangalore,Direct,Supplier_13,2959.01,1
O106495,2025-05-22,Beauty,Bangalore,Referral,Supplier_4,778.13,4
O106496,2025-05-22,Electronics,Delhi,Social Media,Supplier_15,2774.93,4
O106497,2025-05-22,Clothing,Hyderabad,Search Engine,Supplier_10,4968.37,4
O106498,2025-05-22,Clothing,Delhi,Email,Supplier_20,2869.34,3
O106499,2025-05-22,Clothing,Delhi,Referral,Supplier_9,109.16,5
O106500,2025-05-22,Beauty,Bangalore,Direct,Supplier_8,4672.09,5
O106501,2025-05-22,Toys,Chennai,Referral,Supplier_20,1250.98,5
O106502,2025-05-22,Toys,Bangalore,Direct,Supplier_6,3473.79,3
O106503,2025-05-22,Home & Kitchen,Kolkata,Referral,Supplier_10,2623.89,4
O106504,2025-05-22,Toys,Bangalore,Email,Supplier_20,1694.63,4
O106505,2025-05-22,Books,Bangalore,Email,Supplier_17,1484.93,3
O106506,2025-05-22,Beauty,Delhi,Search Engine,Supplier_5,4650.92,2
O106507,2025-05-22,Clothing,Hyderabad,Email,Supplier_14,4568.44,3
O106508,2025-05-22,Toys,Delhi,Referral,Supplier_17,2614.36,3
O106509,2025-05-22,Beauty,Mumbai,Referral,Supplier_11,1366.63,4
O106510,2025-05-22,Toys,Bangalore,Email,Supplier_4,601.48,5
O106511,2025-05-22,Electronics,Bangalore,Social Media,Supplier_17,867.22,4
O106512,2025-05-22,Clothing,Mumbai,Referral,Supplier_2,2659.03,2
O106513,2025-05-22,Electronics,Bangalore,Search Engine,Supplier_1,1608.37,1
O106514,2025-05-22,Clothing,Bangalore,Social Media,Supplier_18,306.13,1
O106515,2025-05-22,Beauty,Kolkata,Email,Supplier_7,2330.32,3
O106516,2025-05-22,Home & Kitchen,Bangalore,Direct,Supplier_6,3756.33,1
O106517,2025-05-22,Toys,Mumbai,Referral,Supplier_6,4469.31,5
O106518,2025-05-22,Toys,Delhi,Direct,Supplier_14,2967.89,4
O106519,2025-05-22,Books,Bangalore,Search Engine,Supplier_12,3644.13,2
O106520,2025-05-22,Electronics,Hyderabad,Social Media,Supplier_14,1883.95,2
O106521,2025-05-22,Toys,Mumbai,Direct,Supplier_14,2531.57,2
O106522,2025-05-22,Beauty,Chennai,Search Engine,Supplier_12,3675.17,4
O106523,2025-05-22,Home & Kitchen,Kolkata,Direct,Supplier_9,3665.53,5
O106524,2025-05-22,Beauty,Mumbai,Direct,Supplier_9,2180.18,2
O106525,2025-05-22,Electronics,Delhi,Search Engine,Supplier_2,2763.97,1
O106526,2025-05-22,Books,Mumbai,Referral,Supplier_18,4626.89,5
O106527,2025-05-22,Toys,Chennai,Direct,Supplier_5,3196.79,5
O106528,2025-05-22,Beauty,Kolkata,Search Engine,Supplier_12,3248.62,5
O106529,2025-05-22,Clothing,Hyderabad,Direct,Supplier_14,3944.64,2
O106530,2025-05-22,Home & Kitchen,Chennai,Referral,Supplier_13,664.59,5
O106531,2025-05-22,Beauty,Mumbai,Search Engine,Supplier_3,2662.13,2
O106532,2025-05-22,Home & Kitchen,Chennai,Direct,Supplier_15,4801.22,1
O106533,2025-05-22,Toys,Mumbai,Email,Supplier_15,1872.14,1
O106534,2025-05-22,Clothing,Hyderabad,Referral,Supplier_3,1545.14,1
O106535,2025-05-22,Books,Hyderabad,Direct,Supplier_20,3045.92,1
O106536,2025-05-22,Books,Delhi,Social Media,Supplier_19,1183.49,5
O106537,2025-05-22,Clothing,Hyderabad,Search Engine,Supplier_15,2824.13,5
O106538,2025-05-22,Home & Kitchen,Bangalore,Direct,Supplier_19,862.69,2
O106539,2025-05-22,Toys,Chennai,Referral,Supplier_8,2940.99,1
O106540,2025-05-22,Beauty,Chennai,Referral,Supplier_13,3051.66,3
O106541,2025-05-22,Clothing,Mumbai,Social Media,Supplier_10,2150.16,1
O106542,2025-05-22,Electronics,Hyderabad,Social Media,Supplier_2,1975.46,4
O106543,2025-05-22,Home & Kitchen,Delhi,Direct,Supplier_11,1302.75,3
O106544,2025-05-22,Books,Delhi,Email,Supplier_19,1721.52,4
O106545,2025-05-22,Clothing,Delhi,Referral,Supplier_9,2541.9,3
O106546,2025-05-22,Books,Kolkata,Email,Supplier_9,1313.53,2
O106547,2025-05-22,Home & Kitchen,Bangalore,Email,Supplier_6,3935.89,5
O106548,2025-05-22,Books,Hyderabad,Direct,Supplier_10,3574.27,2
O106549,2025-05-22,Clothing,Delhi,Search Engine,Supplier_8,1419.6,3
O106550,2025-05-22,Home & Kitchen,Bangalore,Search Engine,Supplier_15,577.43,1
O106551,2025-05-22,Electronics,Chennai,Search Engine,Supplier_6,100.88,2
O106552,2025-05-22,Clothing,Mumbai,Social Media,Supplier_7,3023.92,3
O106553,2025-05-22,Beauty,Hyderabad,Referral,Supplier_20,1135.68,1
O106554,2025-05-22,Toys,Hyderabad,Social Media,Supplier_17,161.65,5
O106555,2025-05-22,Clothing,Kolkata,Referral,Supplier_4,1859.52,3
O106556,2025-05-22,Home & Kitchen,Chennai,Referral,Supplier_8,4813.79,4
O106557,2025-05-22,Toys,Hyderabad,Referral,Supplier_13,3480.72,4
O106558,2025-05-22,Clothing,Kolkata,Direct,Supplier_14,4303.04,4
O106559,2025-05-22,Electronics,Kolkata,Search Engine,Supplier_18,809.22,1
O106560,2025-05-22,Electronics,Kolkata,Social Media,Supplier_17,459.11,1
O106561,2025-05-22,Beauty,Hyderabad,Social Media,Supplier_18,156.5,2
O106562,2025-05-22,Books,Hyderabad,Direct,Supplier_14,4782.75,1
O106563,2025-05-22,Toys,Hyderabad,Referral,Supplier_11,1570.99,3
O106564,2025-05-22,Home & Kitchen,Bangalore,Search Engine,Supplier_10,2351.57,4
O106565,2025-05-22,Home & Kitchen,Kolkata,Email,Supplier_13,2033.17,5
O106566,2025-05-22,Books,Bangalore,Email,Supplier_20,3679.24,4
O106567,2025-05-22,Electronics,Mumbai,Direct,Supplier_16,1618.83,3
O106568,2025-05-22,Electronics,Hyderabad,Search Engine,Supplier_14,2723.72,5
O106569,2025-05-22,Clothing,Chennai,Email,Supplier_3,4978.35,2
O106570,2025-05-22,Beauty,Delhi,Email,Supplier_18,2275.91,1
O106571,2025-05-22,Toys,Mumbai,Social Media,Supplier_6,2801.23,3
O106572,2025-05-22,Beauty,Delhi,Search Engine,Supplier_20,2562.39,1
O106573,2025-05-22,Beauty,Delhi,Email,Supplier_3,4035.61,2
O106574,2025-05-22,Clothing,Hyderabad,Social Media,Supplier_19,1407.51,5
O106575,2025-05-22,Beauty,Chennai,Search Engine,Supplier_3,935.15,3
O106576,2025-05-22,Books,Delhi,Referral,Supplier_12,3795.06,5
O106577,2025-05-22,Clothing,Kolkata,Search Engine,Supplier_8,2136.53,3
O106578,2025-05-22,Books,Delhi,Direct,Supplier_5,4577.26,2
O106579,2025-05-22,Clothing,Mumbai,Social Media,Supplier_17,3256.38,2
O106580,2025-05-22,Beauty,Chennai,Referral,Supplier_10,2865.28,2
O106581,2025-05-22,Books,Chennai,Social Media,Supplier_17,445.24,1
O106582,2025-05-22,Books,Delhi,Social Media,Supplier_9,3679.02,4
O106583,2025-05-22,Books,Chennai,Email,Supplier_13,3461.6,5
O106584,2025-05-22,Clothing,Mumbai,Search Engine,Supplier_10,3236.35,3
O106585,2025-05-22,Home & Kitchen,Mumbai,Social Media,Supplier_8,1412.76,5
O106586,2025-05-22,Beauty,Mumbai,Social Media,Supplier_7,4739.02,4
O106587,2025-05-22,Books,Kolkata,Direct,Supplier_2,1676.11,1
O106588,2025-05-22,Toys,Hyderabad,Direct,Supplier_2,845.93,1
O106589,2025-05-22,Home & Kitchen,Delhi,Direct,Supplier_4,4937.29,4
O106590,2025-05-22,Toys,Chennai,Social Media,Supplier_9,3756.61,3
O106591,2025-05-22,Beauty,Mumbai,Referral,Supplier_14,2132.46,4
O106592,2025-05-22,Beauty,Delhi,Search Engine,Supplier_11,4685.99,1
O106593,2025-05-22,Books,Delhi,Social Media,Supplier_7,546.48,1
O106594,2025-05-22,Books,Hyderabad,Email,Supplier_19,529.54,5
O106595,2025-05-22,Clothing,Kolkata,Referral,Supplier_4,3444.01,3
O106596,2025-05-22,Home & Kitchen,Chennai,Referral,Supplier_2,972.06,3
O106597,2025-05-22,Home & Kitchen,Kolkata,Search Engine,Supplier_19,4593.98,1
O106598,2025-05-22,Books,Chennai,Referral,Supplier_18,4217.76,4
O106599,2025-05-22,Beauty,Mumbai,Search Engine,Supplier_7,1601.2,1
O106600,2025-05-23,Books,Mumbai,Referral,Supplier_11,4455.31,5
O106601,2025-05-23,Beauty,Delhi,Search Engine,Supplier_10,310.15,4
O106602,2025-05-23,Beauty,Chennai,Direct,Supplier_11,2788.33,1
O106603,2025-05-23,Books,Chennai,Direct,Supplier_9,4684.26,3
O106604,2025-05-23,Electronics,Kolkata,Referral,Supplier_3,4291.38,5
O106605,2025-05-23,Home & Kitchen,Mumbai,Referral,Supplier_5,1844.76,1
O106606,2025-05-23,Toys,Bangalore,Search Engine,Supplier_1,996.07,1
O106607,2025-05-23,Beauty,Delhi,Search Engine,Supplier_1,1131.65,2
O106608,2025-05-23,Beauty,Chennai,Social Media,Supplier_20,2621.09,4
O106609,2025-05-23,Electronics,Hyderabad,Direct,Supplier_5,3024.19,2
O106610,2025-05-23,Toys,Hyderabad,Social Media,Supplier_19,260.79,3
O106611,2025-05-23,Clothing,Bangalore,Social Media,Supplier_6,2126.4,4
O106612,2025-05-23,Electronics,Mumbai,Email,Supplier_3,4168.9,5
O106613,2025-05-23,Toys,Mumbai,Search Engine,Supplier_13,2277.21,4
O106614,2025-05-23,Electronics,Mumbai,Email,Supplier_17,928.96,1
O106615,2025-05-23,Beauty,Kolkata,Email,Supplier_3,4778.82,1
O106616,2025-05-23,Home & Kitchen,Hyderabad,Social Media,Supplier_3,1404.75,1
O106617,2025-05-23,Electronics,Mumbai,Email,Supplier_13,4012.3,4
O106618,2025-05-23,Clothing,Hyderabad,Search Engine,Supplier_2,1049.59,1
O106619,2025-05-23,Books,Bangalore,Social Media,Supplier_3,2173.55,1
O106620,2025-05-23,Toys,Delhi,Search Engine,Supplier_20,2503.07,2
O106621,2025-05-23,Electronics,Kolkata,Referral,Supplier_16,2553.11,1
O106622,2025-05-23,Electronics,Chennai,Email,Supplier_12,2630.72,2
O106623,2025-05-23,Clothing,Bangalore,Social Media,Supplier_9,1202.24,3
O106624,2025-05-23,Home & Kitchen,Hyderabad,Direct,Supplier_16,2627.99,4
O106625,2025-05-23,Electronics,Bangalore,Search Engine,Supplier_4,2460.39,2
O106626,2025-05-23,Electronics,Chennai,Email,Supplier_20,1122.73,4
O106627,2025-05-23,Home & Kitchen,Kolkata,Search Engine,Supplier_18,4942.14,4
O106628,2025-05-23,Clothing,Delhi,Search Engine,Supplier_1,4341.26,5
O106629,2025-05-23,Toys,Chennai,Referral,Supplier_7,4449.12,2
O106630,2025-05-23,Toys,Kolkata,Search Engine,Supplier_20,3459.3,1
O106631,2025-05-23,Electronics,Hyderabad,Referral,Supplier_12,883.5,5
O106632,2025-05-23,Home & Kitchen,Chennai,Referral,Supplier_8,2883.65,2
O106633,2025-05-23,Electronics,Bangalore,Referral,Supplier_8,4125.05,2
O106634,2025-05-23,Books,Mumbai,Email,Supplier_9,289.81,3
O106635,2025-05-23,Toys,Bangalore,Search Engine,Supplier_14,2529.63,1
O106636,2025-05-23,Beauty,Hyderabad,Search Engine,Supplier_20,2041.0,3
O106637,2025-05-23,Books,Delhi,Referral,Supplier_5,1139.41,4
O106638,2025-05-23,Electronics,Chennai,Search Engine,Supplier_20,1953.43,1
O106639,2025-05-23,Clothing,Delhi,Search Engine,Supplier_2,4919.14,3
O106640,2025-05-23,Toys,Hyderabad,Referral,Supplier_10,3643.89,3
O106641,2025-05-23,Beauty,Chennai,Direct,Supplier_9,1567.73,1
O106642,2025-05-23,Books,Kolkata,Direct,Supplier_7,3066.24,2
O106643,2025-05-23,Toys,Kolkata,Referral,Supplier_18,1308.62,4
O106644,2025-05-23,Home & Kitchen,Bangalore,Email,Supplier_12,3093.14,5
O106645,2025-05-23,Clothing,Bangalore,Search Engine,Supplier_11,4491.22,5
O106646,2025-05-23,Books,Hyderabad,Search Engine,Supplier_10,2828.7,5
O106647,2025-05-23,Home & Kitchen,Kolkata,Direct,Supplier_13,3693.37,4
O106648,2025-05-23,Electronics,Chennai,Referral,Supplier_9,2321.36,1
O106649,2025-05-23,Home & Kitchen,Kolkata,Email,Supplier_16,2668.21,1
O106650,2025-05-23,Books,Bangalore,Referral,Supplier_17,3505.87,1
O106651,2025-05-23,Books,Hyderabad,Direct,Supplier_5,4080.78,5
O106652,2025-05-23,Electronics,Kolkata,Direct,Supplier_6,3331.31,2
